@RELATION histogram
@ATTRIBUTE o1	REAL
@ATTRIBUTE o2	REAL
@ATTRIBUTE o 	{1,2,3,4,5,6}
@DATA
169,16.888889,4
168,16.777778,4
179,17.555556,6
172,17,6
160,15.777778,6
145,14.555556,6
137,14.111111,6
112,11.111111,3
104,10.333333,3
107,10.666667,3
110,11.111111,3
113,11.333333,3
118,11.666667,3
123,12.555556,3
130,13.222222,3
135,13.777778,3
104,10.222222,3
104,10.444444,3
103,10.222222,3
102,10.222222,3
100,9.777778,3
99,9.888889,3
99,9.777778,3
99,9.888889,3
100,10,3
99,9.777778,3
99,9.777778,3
99,9.888889,3
99,9.888889,3
99,9.888889,3
99,9.777778,3
98,9.777778,3
97,9.666667,3
96,9.333333,3
96,9.444444,3
97,9.666667,3
97,9.555556,3
97,9.666667,3
96,9.444444,3
96,9.555556,3
97,9.666667,3
97,9.555556,3
185,18.111111,5
184,18.111111,5
184,18.111111,5
187,18.333333,5
188,18.555556,5
188,18.777778,5
188,18.555556,5
186,18.111111,5
185,18.222222,5
184,18.222222,5
184,18,5
186,18.777778,5
185,18.444444,5
163,15.888889,4
152,14.888889,4
145,13.888889,4
147,14.333333,4
147,14.222222,4
147,14.222222,4
148,14.222222,4
148,14.222222,4
151,14.555556,4
160,15.555556,4
170,16.666667,4
169,16.666667,4
170,16.555556,4
170,17.222222,4
170,17,4
171,16.888889,4
176,17.555556,4
175,17.555556,4
165,16.444444,4
157,15.444444,4
158,15.444444,4
159,15.888889,4
159,15.888889,4
160,16.111111,4
159,16,4
156,15.666667,4
166,16.888889,4
173,17.444444,4
173,17.555556,4
175,17.555556,4
176,16.444444,4
176,17.555556,4
176,17.777778,4
174,17.333333,4
174,17.333333,4
165,16.333333,4
161,16,4
161,16.222222,4
160,15.777778,4
161,15.888889,4
162,15.888889,4
162,15.777778,4
165,16.444444,4
171,16.888889,4
171,17,4
171,17,4
174,16.888889,6
166,16.222222,6
154,15.666667,6
140,14.222222,6
133,13.666667,6
112,11.222222,3
102,10.111111,3
103,10.333333,3
105,10.444444,3
106,10.444444,3
110,11,3
114,11.444444,3
119,12.111111,3
124,12.555556,3
104,10.111111,3
104,10.222222,3
103,10,3
101,10,3
100,9.888889,3
99,9.777778,3
99,9.777778,3
98,9.666667,3
99,9.777778,3
98,9.555556,3
98,9.666667,3
97,9.666667,3
97,9.666667,3
97,9.666667,3
97,9.555556,3
96,9.555556,3
96,9.333333,3
95,9.333333,3
96,9.444444,3
96,9.444444,3
96,9.555556,3
96,9.555556,3
96,9.444444,3
96,9.444444,3
96,9.444444,3
97,9.666667,3
183,18,5
183,17.888889,5
185,18.111111,5
187,18.333333,5
188,18.555556,5
188,18.666667,5
186,18.222222,5
184,18,5
184,18.333333,5
184,18,5
186,18.555556,5
185,18.666667,5
185,18.222222,5
166,16.444444,4
156,15.555556,4
146,14.333333,4
147,14.666667,4
147,14.444444,4
147,14.555556,4
148,14.555556,4
148,14.555556,4
150,14.777778,4
155,15.444444,4
163,16.333333,4
163,16.333333,4
164,16.444444,4
164,16.444444,4
164,16.555556,4
165,16.777778,4
170,17.333333,4
170,17.111111,4
165,16.666667,4
158,15.777778,4
158,15.333333,4
158,15.666667,4
159,16,4
160,16,4
159,15.888889,4
156,15.555556,4
165,16.444444,4
172,17.222222,4
172,17.444444,4
174,17.555556,4
176,13.555556,4
176,15.777778,4
176,17.888889,4
174,17.333333,4
175,17.333333,4
166,16.555556,4
161,16.111111,4
162,16.444444,4
161,16,4
161,15.777778,4
162,16,4
162,15.888889,4
165,16.333333,4
171,16.777778,4
171,17,4
170,17,4
186,18.777778,6
175,17.111111,6
165,16,6
153,15.666667,6
141,14.777778,6
136,13.666667,6
113,11.333333,3
99,9.888889,3
99,9.666667,3
99,9.777778,3
99,9.777778,3
101,10,3
104,10.333333,3
107,10.777778,3
111,11.111111,3
103,9.777778,3
103,10,3
102,9.777778,3
101,10,3
99,9.777778,3
98,9.666667,3
98,9.666667,3
98,9.666667,3
98,9.666667,3
96,9.333333,3
97,9.666667,3
96,9.444444,3
96,9.555556,3
96,9.555556,3
96,9.555556,3
96,9.555556,3
95,9.444444,3
95,9.555556,3
95,9.333333,3
95,9.333333,3
96,9.555556,3
96,9.444444,3
95,9.222222,3
96,9.444444,3
96,9.555556,3
96,9.444444,3
184,18.111111,5
183,17.888889,5
184,17.888889,5
186,18.222222,5
188,18.555556,5
189,18.777778,5
186,18.333333,5
185,18.111111,5
184,18.333333,5
184,18.111111,5
186,18.333333,5
185,18.666667,5
185,18.333333,5
162,16.333333,4
156,15.555556,4
147,14.555556,4
147,14.666667,4
147,14.555556,4
147,14.666667,4
148,14.666667,4
148,14.777778,4
149,14.777778,4
152,15.333333,4
160,16,4
160,16.111111,4
161,16.222222,4
161,14.777778,4
161,14.111111,4
162,16.555556,4
168,16.777778,4
170,16.888889,4
165,16.666667,4
159,15.888889,4
160,15.444444,4
160,15.777778,4
160,16.222222,4
161,16.111111,4
160,15.888889,4
156,15.555556,4
165,16.444444,4
171,17.111111,4
171,17.222222,4
172,17.333333,4
174,13.555556,4
174,15.333333,4
173,17.555556,4
171,16.888889,4
170,16.666667,4
161,16.111111,4
158,15.444444,4
158,15.888889,4
157,15.333333,4
157,15.444444,4
158,15.333333,4
159,15.666667,4
162,16,4
169,16.888889,4
171,16.777778,4
170,16.888889,4
192,19,6
179,17.444444,6
169,16.777778,6
158,16.111111,6
147,15.111111,6
144,14.666667,6
113,11.333333,3
98,9.666667,3
97,9.555556,3
97,9.666667,3
96,9.555556,3
96,9.444444,3
97,9.666667,3
99,9.888889,3
102,10.111111,3
103,9.555556,3
102,10.111111,3
102,10.111111,3
100,10,3
99,9.777778,3
97,9.555556,3
97,9.777778,3
96,9.555556,3
96,9.555556,3
94,9.222222,3
95,9.444444,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
95,9.333333,3
94,9.333333,3
94,9.222222,3
94,9.222222,3
95,9.444444,3
95,9.333333,3
95,9.333333,3
95,9.444444,3
95,9.444444,3
95,9.444444,3
96,9.444444,3
97,9.555556,3
183,18,5
184,18.111111,5
186,18.333333,5
188,18.666667,5
189,18.666667,5
187,18.444444,5
185,18,5
184,18.222222,5
184,18.444444,5
186,18.222222,5
185,18.555556,5
185,18.333333,5
159,16,4
155,15.444444,4
147,14.555556,4
147,14.444444,4
148,14.444444,4
147,14.666667,4
148,14.555556,4
148,14.777778,4
149,14.888889,4
152,15.111111,4
160,15.888889,4
159,15.888889,4
160,16,4
160,13.888889,4
161,12.444444,4
160,16.333333,4
164,16.444444,4
166,16.666667,4
161,16,4
153,15.333333,4
153,14.777778,4
152,14.666667,4
151,15,4
151,15,4
152,15.222222,4
148,14.777778,4
156,15.555556,4
163,16.444444,4
164,16.222222,4
166,16.666667,4
168,15.555556,4
169,16.111111,4
170,17,4
168,16.666667,4
168,16.888889,4
159,15.777778,4
155,15.333333,4
157,15.888889,4
156,15.444444,4
156,15.444444,4
157,15.444444,4
157,15.444444,4
161,16.111111,4
169,16.666667,4
173,17.333333,4
172,17,4
200,19.888889,6
197,19.777778,6
183,18,6
174,17.333333,6
163,16.777778,6
154,15.888889,6
153,15.777778,6
114,11.444444,3
98,9.555556,3
97,9.666667,3
97,9.666667,3
96,9.555556,3
96,9.444444,3
96,9.555556,3
96,9.444444,3
98,9.666667,3
103,10.222222,3
102,10,3
102,10.111111,3
100,9.888889,3
98,9.666667,3
96,9.444444,3
96,9.333333,3
95,9.555556,3
94,9.222222,3
93,9.333333,3
94,9.222222,3
93,9.111111,3
93,9,3
93,9.222222,3
94,9.222222,3
93,9.222222,3
94,9.222222,3
93,9.111111,3
94,9.222222,3
94,9.333333,3
94,9.444444,3
95,9.444444,3
94,9.222222,3
95,9.333333,3
95,9.333333,3
96,9.555556,3
183,18,5
183,18.222222,5
185,18.111111,5
187,18.222222,5
188,18.666667,5
187,18.555556,5
186,18.333333,5
184,17.888889,5
183,18.111111,5
185,18,5
185,18.333333,5
184,18.444444,5
184,18.111111,5
185,18.222222,5
158,15.777778,4
154,15.444444,4
146,14.444444,4
146,14.333333,4
146,14,4
146,14.555556,4
146,14.333333,4
146,14.555556,4
146,14.444444,4
148,14.777778,4
155,15.444444,4
154,15.222222,4
154,15.444444,4
154,14.333333,4
154,13.222222,4
153,15.222222,4
157,15.777778,4
160,16,4
155,15.333333,4
148,14.888889,4
149,14.444444,4
149,14.333333,4
148,14.777778,4
148,14.666667,4
149,14.777778,4
145,14.333333,4
154,15.333333,4
165,16.555556,4
167,16.777778,4
169,16.888889,4
172,17.444444,4
173,17.444444,4
174,17.222222,4
173,17.333333,4
173,17.111111,4
163,16.222222,4
155,15.333333,4
156,15.777778,4
156,15.444444,4
156,15.222222,4
157,15.555556,4
158,15.555556,4
161,15.888889,4
168,16.555556,4
173,17.333333,4
172,17.111111,4
202,20.222222,6
198,19.666667,6
182,18.111111,6
174,17.333333,6
164,16.666667,6
158,16,6
157,16.222222,6
114,11.444444,3
98,9.777778,3
96,9.444444,3
96,9.555556,3
95,9.333333,3
96,9.333333,3
95,9.333333,3
95,9.333333,3
97,9.666667,3
102,10.111111,3
102,10.222222,3
101,10.111111,3
99,9.666667,3
98,9.555556,3
96,9.555556,3
96,9.444444,3
95,9.444444,3
95,9.333333,3
94,9.444444,3
94,9.111111,3
94,9.222222,3
94,9.222222,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
93,9.111111,3
94,9.333333,3
93,9.111111,3
94,9.333333,3
94,9.333333,3
94,9.222222,3
94,9.222222,3
94,9.333333,3
95,9.444444,3
184,18,5
183,18.222222,5
184,18.111111,5
186,18.444444,5
188,18.444444,5
188,18.666667,5
186,18.222222,5
184,18,5
183,18.111111,5
184,18.222222,5
184,18.111111,5
183,18.222222,5
184,18.333333,5
185,18.222222,5
154,15.222222,4
150,15.111111,4
142,14,4
141,13.777778,4
142,13.555556,4
141,14,4
141,13.777778,4
141,14.222222,4
141,13.888889,4
144,14.222222,4
152,15.111111,4
151,15.111111,4
151,15,4
152,15.333333,4
152,15.555556,4
152,15.222222,4
156,15.444444,4
160,16,4
155,15.444444,4
148,14.777778,4
149,14.333333,4
149,14.444444,4
149,15,4
149,14.666667,4
150,15.111111,4
146,14.444444,4
154,15.333333,4
170,17,4
172,17.444444,4
173,17.333333,4
176,17.666667,4
177,17.666667,4
178,17.666667,4
177,17.666667,4
177,17.666667,4
168,16.666667,4
155,15.333333,4
155,15.777778,4
156,15.444444,4
156,15.333333,4
157,15.333333,4
158,15.666667,4
160,15.777778,4
164,16.222222,4
169,16.666667,4
168,16.666667,4
201,20,6
196,19.333333,6
182,18.111111,6
173,17,6
165,15.444444,6
163,14.111111,6
101,10.111111,3
100,10.111111,3
100,9.888889,3
98,9.666667,3
97,9.555556,3
95,9.444444,3
95,9.333333,3
95,9.444444,3
95,9.333333,3
94,9.333333,3
94,9.222222,3
94,9.444444,3
94,9.333333,3
94,9.333333,3
94,9.222222,3
94,9.333333,3
93,9.222222,3
93,9.111111,3
93,9.111111,3
93,9.111111,3
93,9.111111,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
95,9.222222,3
183,18,5
185,18.333333,5
186,18.111111,5
188,18.777778,5
187,18.444444,5
185,17.888889,5
184,18.222222,5
183,18.333333,5
183,17.777778,5
182,18.222222,5
184,18.444444,5
184,18,5
151,14.888889,4
148,14.555556,4
140,13.888889,4
140,14,4
140,13.888889,4
140,13.777778,4
140,13.888889,4
141,13.777778,4
141,13.888889,4
144,14.333333,4
153,15.444444,4
154,15.333333,4
154,15.333333,4
155,15.444444,4
155,15.777778,4
154,15.222222,4
158,15.666667,4
163,16.333333,4
158,15.777778,4
149,14.888889,4
149,14,4
149,14.333333,4
149,15,4
149,14.777778,4
150,14.888889,4
147,14.666667,4
150,15,4
166,16.666667,4
169,17,4
170,17,4
173,17.444444,4
174,18,4
176,17.777778,4
174,17.222222,4
175,17.333333,4
169,17,4
156,15.222222,4
156,15.777778,4
156,15.555556,4
156,15.333333,4
157,15.555556,4
158,15.666667,4
160,15.777778,4
163,16.111111,4
167,16.444444,4
167,16.444444,4
201,20.111111,6
204,20.333333,6
199,19.777778,6
185,18.444444,6
177,16.444444,6
170,13,6
169,14.666667,6
98,9.666667,3
97,9.444444,3
97,9.555556,3
96,9.555556,3
95,9.333333,3
94,9.222222,3
94,9.222222,3
94,9.222222,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
93,9.333333,3
93,9.222222,3
93,9.222222,3
94,9.222222,3
93,9.111111,3
93,9.222222,3
92,9,3
93,9.111111,3
92,9.111111,3
93,9.222222,3
93,9.222222,3
93,9.111111,3
93,9.222222,3
93,9.111111,3
94,9.222222,3
183,18,5
184,18.111111,5
185,18.222222,5
187,18.444444,5
188,18.666667,5
186,18.222222,5
185,18.111111,5
183,18.333333,5
183,18.111111,5
182,18,5
183,18.333333,5
184,18.111111,5
154,15.444444,4
151,15,4
141,13.888889,4
140,13.888889,4
140,13.666667,4
140,13.888889,4
140,14,4
140,13.777778,4
140,13.666667,4
143,14.222222,4
151,15,4
153,15.222222,4
153,15.333333,4
153,15.444444,4
154,15.666667,4
153,15.333333,4
157,15.777778,4
162,16.222222,4
158,15.777778,4
150,15.111111,4
149,14.222222,4
149,14.333333,4
149,15,4
148,14.777778,4
150,14.777778,4
147,14.555556,4
147,14.666667,4
160,16.111111,4
163,16.222222,4
164,16.444444,4
167,16.555556,4
168,15.888889,4
170,17,4
169,16.777778,4
169,16.666667,4
167,16.777778,4
156,15.333333,4
155,15.444444,4
156,15.555556,4
156,15.222222,4
157,15.666667,4
157,15.333333,4
159,15.777778,4
164,16.222222,4
168,16.777778,4
168,16.555556,4
199,19.666667,6
205,20.333333,6
201,20,6
188,18.666667,6
180,16.444444,6
175,13.444444,6
96,9.555556,3
96,9.333333,3
96,9.666667,3
95,9.333333,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
94,9.222222,3
94,9.444444,3
94,9.333333,3
94,9.222222,3
93,9.222222,3
93,9.222222,3
93,9.222222,3
94,9.222222,3
93,9.222222,3
92,9.111111,3
92,9.111111,3
92,9.111111,3
92,9.111111,3
92,9,3
92,9.111111,3
92,9,3
92,9,3
93,9.222222,3
94,9.333333,3
183,17.888889,5
184,18.222222,5
185,18.333333,5
188,18.444444,5
189,18.777778,5
187,18.555556,5
186,18.222222,5
184,18.111111,5
183,18.222222,5
182,17.888889,5
183,18.222222,5
185,18.444444,5
185,18.222222,5
185,18.333333,5
154,15.222222,4
152,15.111111,4
141,14.111111,4
139,13.666667,4
140,13.777778,4
139,13.777778,4
139,13.888889,4
140,13.888889,4
140,13.777778,4
140,13.888889,4
145,14.333333,4
147,14.666667,4
147,14.555556,4
147,14.666667,4
148,15,4
147,14.888889,4
151,15,4
156,15.555556,4
155,15.444444,4
150,15,4
149,14.333333,4
149,14.222222,4
149,14.777778,4
149,14.888889,4
150,14.888889,4
147,14.444444,4
145,14.333333,4
158,15.888889,4
161,16,4
162,16.333333,4
165,15.666667,4
167,12.666667,4
168,16.222222,4
168,17,4
168,16.666667,4
167,16.666667,4
157,15.666667,4
156,15.444444,4
157,15.666667,4
156,15.333333,4
157,15.444444,4
158,15.555556,4
159,15.666667,4
164,16.222222,4
169,16.888889,4
168,16.555556,4
196,19.444444,6
203,20.222222,6
201,19.888889,6
189,18.555556,6
183,18,6
96,9.555556,3
95,9.333333,3
95,9.555556,3
94,9.222222,3
93,9.333333,3
93,9.222222,3
93,9.222222,3
93,9.222222,3
93,9.222222,3
93,9,3
93,9,3
93,9,3
93,9,3
92,8.777778,3
93,9.222222,3
92,9.111111,3
92,9.111111,3
91,9.111111,3
92,9,3
92,9.111111,3
92,9.111111,3
92,9.111111,3
92,9.111111,3
92,9.111111,3
92,9.111111,3
93,9.222222,3
184,18,5
184,18.222222,5
185,18.222222,5
187,18.444444,5
189,18.666667,5
187,18.555556,5
186,18.444444,5
184,17.888889,5
183,18.222222,5
182,17.888889,5
182,18.111111,5
184,18.444444,5
185,18.222222,5
185,18.222222,5
150,14.888889,4
149,14.888889,4
142,14.222222,4
138,13.666667,4
140,13.888889,4
139,13.777778,4
139,13.777778,4
139,13.777778,4
139,13.888889,4
139,13.777778,4
141,13.888889,4
144,14.222222,4
144,14.222222,4
144,14.111111,4
144,13.666667,4
144,14,4
147,14.666667,4
152,15.111111,4
153,15.333333,4
150,14.888889,4
149,14.444444,4
149,14.222222,4
149,14.555556,4
149,14.888889,4
150,14.888889,4
147,14.555556,4
146,14.444444,4
158,15.888889,4
161,16.111111,4
162,16.222222,4
165,15.555556,4
166,11.777778,4
168,16.333333,4
168,17.222222,4
168,16.777778,4
167,16.666667,4
157,15.444444,4
156,15.333333,4
157,15.777778,4
157,15.333333,4
158,15.666667,4
158,15.555556,4
159,15.555556,4
165,16.444444,4
170,16.777778,4
170,16.777778,4
194,19.333333,6
193,19.222222,6
199,20,6
197,19.555556,6
188,18.555556,6
96,9.333333,3
95,9.555556,3
94,9.111111,3
93,9.333333,3
93,9,3
92,9,3
93,9.111111,3
92,9.222222,3
93,9.111111,3
93,9.333333,3
93,9,3
92,8.888889,3
92,8.888889,3
92,9,3
92,9.111111,3
92,9.111111,3
92,9.111111,3
91,9,3
91,9,3
91,9,3
91,9,3
92,9,3
92,9,3
92,9.111111,3
92,9.111111,3
93,9.111111,3
184,18.111111,5
184,17.888889,5
186,18.444444,5
188,18.666667,5
187,18.555556,5
186,18.222222,5
184,17.888889,5
183,18.333333,5
182,17.888889,5
182,18,5
184,18.444444,5
185,18.444444,5
184,18.111111,5
183,17.777778,5
145,14.444444,4
144,14.333333,4
140,13.888889,4
138,13.777778,4
139,13.777778,4
138,13.666667,4
138,13.666667,4
138,13.444444,4
139,13.777778,4
139,13.555556,4
142,14,4
144,14.333333,4
144,14.333333,4
144,14,4
144,12.666667,4
144,13.333333,4
147,14.777778,4
152,15.222222,4
153,15.333333,4
150,15,4
149,14.777778,4
149,14.222222,4
149,14.555556,4
149,14.888889,4
150,14.888889,4
148,14.888889,4
146,14.444444,4
158,15.777778,4
162,16,4
163,16.444444,4
166,16.222222,4
167,14.666667,4
170,16.666667,4
169,16.555556,4
169,16.666667,4
168,16.777778,4
158,15.555556,4
157,15.777778,4
158,15.777778,4
157,15.222222,4
158,15.555556,4
159,15.666667,4
159,15.555556,4
165,16.333333,4
173,17.222222,4
175,17.444444,4
190,18.666667,6
190,18.666667,6
192,19,6
189,18.666667,6
182,17.888889,6
96,9.444444,3
95,9.444444,3
94,9.222222,3
93,9.222222,3
92,9,3
92,9.111111,3
92,9,3
92,9,3
93,9.111111,3
93,9.333333,3
93,9.111111,3
93,9.333333,3
93,9.222222,3
93,9.333333,3
93,9.222222,3
92,9.111111,3
92,9.111111,3
92,9.111111,3
91,9,3
91,9,3
91,9,3
91,9,3
91,8.888889,3
91,9,3
92,9.111111,3
93,9.222222,3
183,18,5
183,17.777778,5
186,18.222222,5
187,18.222222,5
187,18.444444,5
186,18.555556,5
184,18,5
182,17.888889,5
181,18,5
182,17.888889,5
183,18.333333,5
184,18.555556,5
184,18.111111,5
181,17.777778,5
144,14.222222,4
144,14.222222,4
140,13.777778,4
138,13.666667,4
139,13.777778,4
138,13.666667,4
138,13.666667,4
138,13.555556,4
139,13.777778,4
139,13.666667,4
143,14.222222,4
144,14.444444,4
144,14.444444,4
144,14,4
144,12.888889,4
144,13.555556,4
146,14.666667,4
151,14.888889,4
153,15.111111,4
149,14.888889,4
149,14.777778,4
149,14.222222,4
149,14.666667,4
149,14.777778,4
150,14.777778,4
149,14.888889,4
146,14.555556,4
160,15.888889,4
166,16.555556,4
167,16.777778,4
170,17,4
171,17,4
174,17.555556,4
174,17.222222,4
174,17.333333,4
173,17.333333,4
160,15.555556,4
157,15.444444,4
158,15.888889,4
158,15.555556,4
159,15.666667,4
159,15.666667,4
160,15.888889,4
164,16.222222,4
173,17.111111,4
176,17.555556,4
186,18.444444,6
188,18.777778,6
185,18.333333,6
183,18,6
177,17.444444,6
172,16.888889,6
95,9.555556,3
94,9.333333,3
93,9.111111,3
92,9.111111,3
91,9,3
91,9,3
92,9.111111,3
92,9.111111,3
93,9.111111,3
94,9.333333,3
94,9.222222,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
94,9.333333,3
93,9.222222,3
92,9.111111,3
91,9,3
91,9,3
91,9,3
91,9,3
91,9,3
91,9,3
90,8.888889,3
91,9,3
92,9.111111,3
184,18,5
183,17.888889,5
185,18,5
187,18.222222,5
188,18.555556,5
187,18.666667,5
185,18,5
182,17.777778,5
181,18.111111,5
182,17.666667,5
184,18.222222,5
184,18.444444,5
183,17.888889,5
180,17.777778,5
144,14.111111,4
144,14.222222,4
140,13.777778,4
138,13.666667,4
139,13.666667,4
138,13.666667,4
138,13.666667,4
138,13.666667,4
139,13.777778,4
139,13.666667,4
144,14.222222,4
147,14.555556,4
147,14.555556,4
147,14.666667,4
147,14.777778,4
147,14.444444,4
148,14.666667,4
154,15.444444,4
156,15.555556,4
151,15,4
149,14.666667,4
149,14.111111,4
149,14.777778,4
149,15,4
150,14.777778,4
149,14.777778,4
146,14.555556,4
160,16,4
169,16.888889,4
169,17.222222,4
172,17,4
174,17.444444,4
176,17.555556,4
176,17.666667,4
176,17.444444,4
175,17.444444,4
162,16.111111,4
157,15.555556,4
159,15.888889,4
158,15.666667,4
159,15.666667,4
159,15.666667,4
160,15.666667,4
163,16.111111,4
169,16.666667,4
172,17.111111,4
185,18.222222,6
185,18.555556,6
179,17.888889,6
172,17,6
167,16.444444,6
164,16.222222,6
95,9.333333,3
94,9.222222,3
93,9.333333,3
92,9.111111,3
91,9,3
91,9,3
92,9.111111,3
92,9.222222,3
93,9.333333,3
94,9.222222,3
94,9.333333,3
94,9.333333,3
95,9.444444,3
94,9.333333,3
94,9.333333,3
93,9.222222,3
92,9.111111,3
91,9,3
90,8.888889,3
91,9,3
91,9,3
91,9,3
91,9,3
91,9,3
91,9,3
92,9.111111,3
184,18,5
182,17.888889,5
184,17.888889,5
185,18.111111,5
187,18.444444,5
187,18.555556,5
185,18.222222,5
183,17.777778,5
182,18.222222,5
182,17.888889,5
184,18.111111,5
184,18.555556,5
184,18.222222,5
181,17.888889,5
145,14.333333,4
146,14.444444,4
142,14,4
139,13.777778,4
140,13.666667,4
139,13.777778,4
139,13.555556,4
139,13.666667,4
140,13.777778,4
140,13.888889,4
146,14.555556,4
152,15.111111,4
153,15.111111,4
153,15.444444,4
153,15.333333,4
153,15.333333,4
153,15.111111,4
159,15.888889,4
161,16.222222,4
155,15.444444,4
149,14.888889,4
148,13.888889,4
148,14.444444,4
149,14.888889,4
149,14.888889,4
149,14.888889,4
145,14.333333,4
155,15.444444,4
164,16.333333,4
165,16.666667,4
168,16.555556,4
170,17.222222,4
172,17.444444,4
173,17.333333,4
172,17,4
172,17.111111,4
163,16.111111,4
157,15.555556,4
159,15.888889,4
158,15.666667,4
159,15.555556,4
159,15.666667,4
160,15.666667,4
162,15.888889,4
168,16.666667,4
170,16.888889,4
183,18,6
180,17.666667,6
173,17.111111,6
165,16.333333,6
160,15.777778,6
159,16,6
95,9.333333,3
94,9.222222,3
93,9.222222,3
92,9.111111,3
92,9.111111,3
91,9,3
92,9.111111,3
92,9.111111,3
93,9.333333,3
93,9.111111,3
93,9.222222,3
93,9.222222,3
93,9.222222,3
93,9.111111,3
93,9.222222,3
92,9.111111,3
92,9.111111,3
91,9,3
91,9,3
91,9,3
91,9,3
91,9,3
91,9,3
91,9,3
91,9,3
92,9.111111,3
183,18,5
184,18.111111,5
185,18.444444,5
188,18.555556,5
188,18.555556,5
186,18.555556,5
184,18,5
182,18,5
181,17.888889,5
183,18,5
183,18.444444,5
183,18.333333,5
180,17.666667,5
151,14.888889,4
151,15.222222,4
147,14.777778,4
141,13.888889,4
141,14,4
141,14,4
140,13.777778,4
140,13.777778,4
141,14,4
140,13.888889,4
147,14.666667,4
156,15.555556,4
156,15.555556,4
156,15.666667,4
156,15.555556,4
157,15.777778,4
156,15.777778,4
162,16.222222,4
165,16.666667,4
158,15.777778,4
149,14.888889,4
148,13.888889,4
149,14.444444,4
149,14.888889,4
150,14.888889,4
150,15.111111,4
146,14.333333,4
150,14.888889,4
158,15.777778,4
159,15.777778,4
162,16.222222,4
164,15.777778,4
166,15.777778,4
167,16.666667,4
167,16.555556,4
167,16.555556,4
162,15.888889,4
157,15.444444,4
158,15.888889,4
158,15.555556,4
159,15.555556,4
159,15.666667,4
159,15.777778,4
162,16,4
168,16.666667,4
170,16.777778,4
179,17.666667,6
175,17.111111,6
168,16.444444,6
160,15.666667,6
156,15.555556,6
154,15.666667,6
95,9.444444,3
93,9.222222,3
93,9,3
92,9.222222,3
92,9.111111,3
91,9,3
92,9.111111,3
92,9.111111,3
92,9,3
93,9.222222,3
93,9,3
92,8.888889,3
93,9.111111,3
93,9,3
93,9.222222,3
92,9.111111,3
92,9,3
91,8.777778,3
91,9,3
91,8.888889,3
91,8.888889,3
91,9,3
91,9,3
91,9,3
91,9,3
92,9.111111,3
184,18,5
184,18.333333,5
185,18.333333,5
187,18.444444,5
188,18.555556,5
187,18.666667,5
184,18.111111,5
182,17.777778,5
181,18,5
182,17.888889,5
182,18.111111,5
182,18.333333,5
181,17.777778,5
156,15.555556,4
158,15.777778,4
153,15.222222,4
143,14.333333,4
142,14,4
142,14.111111,4
141,13.888889,4
141,14,4
142,14,4
140,13.777778,4
144,14.333333,4
153,15.111111,4
154,15.222222,4
153,15.222222,4
154,15.333333,4
155,15.777778,4
154,15.555556,4
159,15.777778,4
163,16.333333,4
158,15.888889,4
150,15,4
149,14.111111,4
149,14.555556,4
149,15,4
149,14.666667,4
150,15,4
145,14.222222,4
148,14.777778,4
155,15.555556,4
156,15.444444,4
158,16.111111,4
161,14.222222,4
163,13.666667,4
164,16.666667,4
164,16.111111,4
164,16.111111,4
161,15.777778,4
157,15.666667,4
158,15.888889,4
158,15.666667,4
158,15.444444,4
159,15.666667,4
159,15.666667,4
161,15.888889,4
168,16.666667,4
170,16.777778,4
181,17.888889,6
174,17,6
168,16.444444,6
161,15.555556,6
152,14.666667,6
148,14.777778,6
147,14.888889,6
95,9.444444,3
93,9.222222,3
93,9.111111,3
92,9.111111,3
91,9,3
91,9,3
92,9.111111,3
92,9.333333,3
92,9,3
93,9.111111,3
93,9,3
93,9.111111,3
93,9,3
93,8.888889,3
93,9.222222,3
92,9.111111,3
92,9.111111,3
91,9,3
91,8.888889,3
91,9.111111,3
91,9,3
91,9,3
92,9.222222,3
91,8.888889,3
91,8.888889,3
92,9.222222,3
185,18.111111,5
183,18.111111,5
183,18,5
186,18.333333,5
187,18.444444,5
187,18.555556,5
185,18.333333,5
183,17.777778,5
182,18.111111,5
181,17.777778,5
182,18,5
182,18.333333,5
181,17.777778,5
157,15.666667,4
159,15.666667,4
155,15.444444,4
145,14.444444,4
143,14,4
143,14.111111,4
142,14.111111,4
143,14.222222,4
144,14.333333,4
142,14,4
143,14.222222,4
150,14.888889,4
152,15.111111,4
151,15.111111,4
152,14.222222,4
152,13.888889,4
151,14.777778,4
156,15.666667,4
160,15.888889,4
157,15.777778,4
149,14.888889,4
148,14.111111,4
149,14.444444,4
149,14.888889,4
149,14.888889,4
150,14.777778,4
145,14.555556,4
147,14.555556,4
154,15.333333,4
155,15.444444,4
157,15.888889,4
160,14.444444,4
162,13.777778,4
163,16.666667,4
163,15.888889,4
163,16.111111,4
161,15.888889,4
157,15.666667,4
158,15.777778,4
158,15.888889,4
158,15.444444,4
159,15.555556,4
159,15.666667,4
161,15.888889,4
168,16.666667,4
170,16.888889,4
178,17.444444,6
169,16.555556,6
164,15.888889,6
157,15.111111,6
147,14.444444,6
142,14.222222,6
95,9.333333,3
