@RELATION histogram
@ATTRIBUTE o1	REAL
@ATTRIBUTE o2	REAL
@ATTRIBUTE o 	{1,2,3,4,5,6}
@DATA
17,0,4
17,0.333333,4
17,0,4
17,0.222222,4
17,0,4
17,0.111111,4
17,0.111111,4
18,0.111111,4
19,0.222222,4
19,0.111111,4
22,0.222222,6
22,0.111111,6
20,0.111111,6
19,0.111111,6
18,0.444444,6
17,0.333333,6
17,0.666667,6
12,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0,3
11,0,3
11,0.111111,3
11,0.111111,3
11,0.111111,3
10,0.222222,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0,5
20,0.222222,5
20,0,5
20,0.222222,5
20,0.222222,5
20,0,5
20,0,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
17,0,4
16,0.222222,4
15,0.111111,4
15,0.222222,4
15,0.555556,4
15,0,4
15,0.222222,4
15,0.222222,4
15,0.111111,4
16,0,4
16,0,4
16,0.111111,4
16,0,4
16,0.222222,4
16,0.444444,4
16,0.111111,4
17,0,4
17,0.111111,4
17,0.111111,4
16,0.111111,4
16,0.444444,4
16,0.333333,4
16,0.222222,4
16,0.111111,4
16,0.222222,4
16,0,4
17,0.111111,4
18,0.111111,4
19,0.444444,4
19,0.222222,4
19,0.222222,4
19,0.111111,4
19,0,4
19,0.111111,4
19,0.111111,4
18,0,4
17,0,4
17,0.444444,4
17,0,4
17,0.111111,4
17,0.222222,4
17,0,4
17,0.111111,4
18,0,4
18,0.111111,4
18,0,4
22,0.111111,6
21,0.111111,6
20,0.111111,6
19,0.111111,6
18,0.888889,6
18,2,6
11,0.111111,3
11,0.222222,3
11,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.222222,3
20,0.111111,5
20,0,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0.444444,5
20,0,5
20,0.222222,5
20,0.333333,5
20,0.222222,5
20,0.222222,5
20,0.222222,5
16,0.111111,4
16,0.111111,4
15,0,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0,4
15,0.222222,4
15,0.111111,4
16,0.111111,4
17,0.333333,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.444444,4
17,0,4
17,0,4
18,0.222222,4
17,0.111111,4
16,0.111111,4
16,0.777778,4
16,0.444444,4
16,0.222222,4
16,0,4
16,0,4
16,0.111111,4
16,0.111111,4
18,0.222222,4
18,0.222222,4
18,0.111111,4
19,0.333333,4
19,0.777778,4
19,0.333333,4
19,0,4
19,0,4
18,0.222222,4
17,0.222222,4
17,0.333333,4
17,0.111111,4
17,0.111111,4
17,0,4
17,0,4
17,0.111111,4
18,0,4
18,0.111111,4
18,0.111111,4
22,0.222222,6
22,0.111111,6
22,0.111111,6
20,0.111111,6
19,1.111111,6
18,3.888889,6
18,2.111111,6
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0,5
20,0.222222,5
20,0.222222,5
20,0.222222,5
20,0,5
20,0,5
20,0.222222,5
20,0.111111,5
17,0.222222,4
16,0,4
15,0.111111,4
15,0,4
15,0.222222,4
15,0,4
15,0.111111,4
15,0.111111,4
15,0.222222,4
15,0,4
16,0,4
17,0.111111,4
17,0.222222,4
17,0.333333,4
17,0.444444,4
17,0.222222,4
17,0.222222,4
18,0.222222,4
17,0.111111,4
16,0.222222,4
16,0.555556,4
16,0.444444,4
16,0.222222,4
16,0.111111,4
16,0.111111,4
16,0,4
16,0.111111,4
17,0.222222,4
18,0.111111,4
18,0.222222,4
18,0,4
18,0.777778,4
18,0.111111,4
18,0,4
18,0.111111,4
18,0.222222,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.222222,4
17,0.111111,4
17,0.222222,4
17,0,4
18,0,4
18,0.111111,4
18,0.111111,4
22,0,6
22,0,6
22,0.111111,6
20,0,6
20,1.333333,6
19,3.888889,6
10,0,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
20,0.222222,5
20,0,5
20,0,5
20,0.222222,5
21,0.111111,5
20,0,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0,5
17,0,4
16,0,4
15,0.111111,4
15,0.111111,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0,4
16,0,4
16,0.111111,4
16,0,4
16,0.111111,4
16,0.333333,4
16,0.333333,4
16,0,4
17,0.111111,4
17,0.111111,4
16,0.111111,4
16,0.444444,4
16,0.555556,4
16,0,4
16,0.111111,4
16,0,4
16,0.111111,4
16,0,4
17,0.222222,4
17,0,4
18,0.333333,4
18,0.666667,4
18,3.888889,4
18,0.444444,4
18,0.333333,4
18,0,4
18,0.111111,4
17,0.111111,4
17,0,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
18,0,4
18,0.111111,4
18,0.111111,4
21,0,6
22,0.111111,6
22,0,6
21,0.111111,6
20,0.111111,6
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.222222,3
10,0.222222,3
10,0.222222,3
10,0.222222,3
10,0.333333,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
20,0.222222,5
20,0,5
20,0.111111,5
20,0.111111,5
21,0,5
20,0,5
20,0,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
16,0,4
16,0.111111,4
15,0.111111,4
15,0,4
15,0,4
15,0,4
15,0,4
15,0,4
15,0.111111,4
15,0,4
15,0.111111,4
16,0,4
16,0,4
16,0.111111,4
16,0.555556,4
16,0.222222,4
16,0.111111,4
16,0,4
17,0.222222,4
16,0,4
16,0.333333,4
16,0.555556,4
16,0.222222,4
16,0.111111,4
16,0,4
16,0,4
16,0,4
17,0.222222,4
17,0.111111,4
18,0.222222,4
18,0.777778,4
18,4.666667,4
18,0.333333,4
18,0.555556,4
18,0.111111,4
18,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.222222,4
17,0.222222,4
17,0,4
17,0.111111,4
17,0.222222,4
18,0.111111,4
18,0.111111,4
18,0.111111,4
21,0.111111,6
21,0.111111,6
22,0.333333,6
21,0,6
20,0.111111,6
10,0.222222,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0.222222,3
10,0.222222,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
20,0.111111,5
20,0.333333,5
20,0,5
20,0,5
20,0,5
20,0.222222,5
20,0.333333,5
20,0.222222,5
20,0.111111,5
20,0,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.333333,5
16,0.111111,4
16,0.111111,4
15,0,4
15,0.111111,4
15,0,4
15,0,4
15,0,4
15,0.222222,4
15,0,4
15,0.222222,4
15,0.111111,4
16,0.111111,4
16,0.111111,4
16,0.222222,4
16,1.555556,4
16,0.888889,4
16,0.222222,4
16,0.111111,4
17,0.222222,4
16,0.111111,4
16,0,4
16,0.555556,4
16,0.222222,4
16,0.111111,4
16,0,4
16,0.222222,4
16,0,4
17,0.111111,4
18,0,4
18,0.333333,4
18,0.222222,4
18,1.888889,4
18,0.222222,4
18,0.222222,4
18,0.111111,4
18,0.111111,4
17,0.111111,4
17,0.222222,4
17,0.111111,4
17,0.333333,4
17,0.111111,4
17,0.111111,4
17,0.222222,4
18,0,4
19,0.111111,4
19,0.111111,4
21,0.111111,6
21,0.111111,6
21,0,6
21,0,6
20,0.111111,6
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
20,0.111111,5
20,0.333333,5
20,0.222222,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
16,0,4
16,0,4
15,0.111111,4
15,0,4
15,0,4
15,0,4
15,0,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0,4
16,0.222222,4
16,0.222222,4
16,0.222222,4
16,1.333333,4
16,0.666667,4
16,0.222222,4
16,0.111111,4
17,0,4
16,0.111111,4
16,0,4
16,0.555556,4
16,0.111111,4
16,0,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
17,0,4
18,0.111111,4
18,0.222222,4
18,0.111111,4
19,0.111111,4
19,0.333333,4
19,0,4
19,0.111111,4
19,0.222222,4
17,0.333333,4
17,0.111111,4
17,0.222222,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
17,0,4
18,0,4
19,0,4
19,0.111111,4
20,0,6
20,0.111111,6
20,0,6
20,0.111111,6
19,0.111111,6
19,0.111111,6
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
20,0.222222,5
20,0.222222,5
20,0.333333,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0.333333,5
20,0.222222,5
20,0.222222,5
20,0.333333,5
20,0,5
20,0.222222,5
20,0.222222,5
20,0,5
16,0.111111,4
16,0,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0,4
15,0,4
15,0,4
15,0,4
15,0.111111,4
16,0,4
16,0,4
16,0,4
16,0.111111,4
16,0.222222,4
16,0.111111,4
16,0,4
17,0.222222,4
17,0.111111,4
16,0,4
16,0.111111,4
16,0.666667,4
16,0,4
16,0.222222,4
16,0.111111,4
16,0,4
16,0.111111,4
17,0.111111,4
18,0.111111,4
18,0.444444,4
19,0,4
19,0.222222,4
19,0.111111,4
19,0.222222,4
19,0,4
19,0.111111,4
18,0.111111,4
17,0,4
17,0.111111,4
17,0,4
17,0.111111,4
17,0.111111,4
17,0.222222,4
18,0,4
18,0.111111,4
19,0.111111,4
20,0.111111,6
20,0.222222,6
19,0.111111,6
19,0,6
18,0.111111,6
18,0,6
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
20,0.222222,5
20,0.111111,5
20,0.333333,5
20,0.222222,5
20,0.111111,5
20,0,5
20,0.111111,5
20,0.333333,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.333333,5
20,0,5
20,0,5
16,0,4
16,0,4
15,0.111111,4
15,0,4
15,0.222222,4
15,0,4
15,0.222222,4
15,0.111111,4
15,0.111111,4
15,0,4
16,0.111111,4
16,0,4
17,0,4
17,0.333333,4
17,0.222222,4
17,0.222222,4
17,0,4
17,0.111111,4
17,0.222222,4
17,0.111111,4
16,0.111111,4
16,0.777778,4
16,0.222222,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
16,0,4
17,0.111111,4
18,0.111111,4
18,0.333333,4
18,0.111111,4
18,0.333333,4
19,0.444444,4
19,0.222222,4
19,0,4
19,0.111111,4
18,0,4
17,0,4
17,0.111111,4
17,0,4
17,0.222222,4
17,0.111111,4
17,0.222222,4
18,0.111111,4
18,0,4
18,0,4
20,0.111111,6
20,0.111111,6
19,0,6
18,0,6
17,0.111111,6
17,0.222222,6
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
20,0,5
20,0,5
20,0.111111,5
20,0.333333,5
20,0.222222,5
20,0.111111,5
16,0.111111,4
16,0.222222,4
16,0.222222,4
15,0.111111,4
15,0,4
15,0,4
15,0.111111,4
15,0.111111,4
15,0,4
15,0,4
16,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.222222,4
17,0.111111,4
17,0.222222,4
17,0.333333,4
18,0.222222,4
18,0.333333,4
17,0.111111,4
16,0.111111,4
16,0.777778,4
16,0.333333,4
16,0.111111,4
16,0,4
16,0.222222,4
16,0.111111,4
16,0,4
17,0.111111,4
17,0,4
18,0.222222,4
18,0.444444,4
18,0.666667,4
18,0.111111,4
18,0,4
18,0,4
18,0.111111,4
17,0.111111,4
17,0.222222,4
17,0.111111,4
17,0.222222,4
17,0.111111,4
17,0,4
18,0,4
18,0,4
18,0.111111,4
19,0.111111,6
19,0.222222,6
18,0.222222,6
17,0.222222,6
17,0.111111,6
17,0.444444,6
10,0,3
10,0,3
10,0.222222,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0.222222,3
10,0.222222,3
10,0.111111,3
10,0.222222,3
10,0,3
10,0,3
10,0.111111,3
10,0.222222,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
20,0.222222,5
20,0.111111,5
20,0,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.333333,5
20,0.111111,5
17,0.111111,4
17,0.111111,4
17,0.111111,4
15,0.111111,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0.111111,4
16,0.111111,4
17,0,4
17,0,4
17,0.111111,4
17,0.111111,4
17,0.444444,4
17,0.333333,4
17,0,4
18,0.222222,4
17,0.222222,4
16,0.111111,4
16,0.666667,4
16,0.222222,4
16,0.222222,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
17,0.222222,4
17,0,4
17,0.444444,4
17,1.777778,4
18,2.444444,4
18,0.444444,4
18,0.111111,4
18,0.111111,4
17,0.222222,4
17,0.111111,4
17,0.222222,4
17,0,4
17,0.222222,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
18,0,4
18,0.111111,4
20,0,6
19,0.222222,6
18,0.222222,6
17,0.444444,6
16,0.444444,6
16,0.111111,6
16,0.333333,6
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.222222,3
10,0.111111,3
10,0.111111,3
10,0.222222,3
10,0.111111,3
10,0.222222,3
10,0.333333,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0.111111,3
20,0.222222,5
20,0,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0,5
20,0,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0,5
20,0.333333,5
20,0.111111,5
17,0.111111,4
17,0.111111,4
17,0.111111,4
16,0.111111,4
15,0.222222,4
15,0.111111,4
15,0,4
15,0,4
16,0.111111,4
15,0.111111,4
15,0,4
16,0,4
16,0,4
16,0.111111,4
16,0.888889,4
16,1.222222,4
16,0.222222,4
17,0.222222,4
17,0,4
17,0.222222,4
16,0.111111,4
16,0.555556,4
16,0.333333,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
16,0.222222,4
16,0,4
17,0.111111,4
17,0.111111,4
17,0.333333,4
17,1.444444,4
18,2.222222,4
18,0.555556,4
18,0.222222,4
18,0,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.222222,4
17,0.222222,4
17,0.222222,4
17,0.111111,4
17,0.111111,4
18,0,4
18,0,4
19,0.222222,6
18,0.222222,6
18,0.333333,6
17,0.444444,6
16,0.111111,6
15,0.111111,6
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
10,0.222222,3
10,0.222222,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0,3
10,0.111111,3
20,0,5
20,0.222222,5
20,0.222222,5
20,0.111111,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0.333333,5
20,0,5
20,0,5
20,0.222222,5
20,0.222222,5
20,0.222222,5
20,0,5
17,0.111111,4
17,0,4
17,0.111111,4
16,0,4
16,0.111111,4
16,0.222222,4
15,0.111111,4
16,0,4
16,0.111111,4
15,0.111111,4
15,0,4
16,0.111111,4
16,0.111111,4
16,0.222222,4
16,1.777778,4
16,3.444444,4
16,0.444444,4
17,0.666667,4
17,0,4
17,0,4
16,0.111111,4
16,0.444444,4
16,0.333333,4
16,0,4
16,0.222222,4
16,0,4
16,0.111111,4
16,0.222222,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.333333,4
17,0.777778,4
18,0,4
18,0.333333,4
18,0,4
17,0.111111,4
17,0.111111,4
17,0,4
17,0.333333,4
17,0.222222,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
18,0.111111,4
19,0,4
21,0.111111,6
19,0.444444,6
18,0.111111,6
18,0.555556,6
17,0.555556,6
16,0.111111,6
15,0.444444,6
10,0.111111,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.222222,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0,3
10,0.111111,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
10,0.111111,3
10,0,3
20,0.111111,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
20,0.333333,5
20,0,5
20,0.222222,5
20,0.444444,5
20,0.333333,5
20,0.222222,5
17,0.444444,4
17,0.111111,4
17,0.111111,4
16,0.111111,4
16,0.222222,4
16,0.444444,4
16,0,4
16,0,4
16,0,4
15,0.111111,4
16,0.111111,4
16,0,4
16,0.111111,4
16,0.222222,4
16,0.888889,4
16,2.888889,4
16,0.555556,4
17,0.444444,4
17,0.111111,4
17,0.222222,4
16,0.111111,4
16,0.333333,4
16,0.555556,4
16,0.222222,4
16,0.111111,4
16,0,4
16,0.111111,4
16,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
18,0.222222,4
18,0.666667,4
18,0.222222,4
18,0,4
18,0,4
18,0.222222,4
17,0.111111,4
17,0.222222,4
17,0,4
17,0.111111,4
17,0.111111,4
17,0,4
17,0.111111,4
18,0.111111,4
19,0.111111,4
21,0.111111,6
19,0,6
18,0.111111,6
18,0.777778,6
17,0.444444,6
16,0.333333,6
15,0.444444,6
20,0.111111,5
20,0,5
20,0.111111,5
20,0.222222,5
20,0.222222,5
20,0,5
20,0.111111,5
20,0.222222,5
20,0.111111,5
20,0,5
20,0.111111,5
20,0.222222,5
20,0.111111,5
17,0.777778,4
17,0,4
17,0.333333,4
16,0,4
16,0.333333,4
16,0.555556,4
16,0.222222,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
16,0,4
16,0,4
16,0,4
16,0.111111,4
16,0.222222,4
16,0.222222,4
16,0,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
16,0.111111,4
16,0.333333,4
16,0.555556,4
16,0.111111,4
16,0,4
16,0,4
16,0.111111,4
16,0,4
17,0.333333,4
18,0.111111,4
18,0.222222,4
18,0,4
18,0.444444,4
19,0,4
19,0.111111,4
19,0.111111,4
18,0,4
17,0,4
17,0.111111,4
17,0,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
17,0.111111,4
18,0,4
18,0,4
21,0.111111,6
19,0,6
18,0.111111,6
18,0.888889,6
17,0.333333,6
16,0.333333,6
20,0,5
20,0,5
20,0.111111,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
21,0.555556,5
17,0.444444,4
17,0,4
17,0.222222,4
16,0.111111,4
16,0.222222,4
16,0.777778,4
16,0,4
16,0,4
16,0.111111,4
15,0,4
15,0.222222,4
16,0,4
17,0.111111,4
17,0.111111,4
17,0.333333,4
17,0.333333,4
17,0.222222,4
17,0.111111,4
18,0.333333,4
17,0.111111,4
16,0.111111,4
16,0.222222,4
16,0.444444,4
16,0.111111,4
16,0.222222,4
16,0.111111,4
16,0,4
16,0.111111,4
17,0.111111,4
18,0.222222,4
18,0.222222,4
18,0,4
18,0.666667,4
19,0.444444,4
19,0.111111,4
19,0.111111,4
19,0,4
17,0,4
17,0,4
17,0,4
17,0.111111,4
17,0.111111,4
17,0.222222,4
17,0,4
18,0,4
18,0,4
20,0.111111,6
19,0.111111,6
18,0.111111,6
18,0.777778,6
17,0.333333,6
16,0.222222,6
20,0,5
20,0,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
20,0,5
20,0.222222,5
20,0.222222,5
20,0.111111,5
20,0,5
20,0,5
21,0.333333,5
21,0.111111,5
21,0.111111,5
17,0.111111,4
17,0,4
17,0.222222,4
16,0,4
15,0.333333,4
16,0.555556,4
16,0,4
16,0.111111,4
16,0,4
15,0,4
15,0,4
16,0.111111,4
17,0,4
17,0.111111,4
17,0.111111,4
17,0.222222,4
17,0.333333,4
17,0.222222,4
18,0.111111,4
17,0.111111,4
16,0.111111,4
16,0.111111,4
16,0.666667,4
16,0.222222,4
16,0,4
16,0.111111,4
16,0,4
16,0.111111,4
17,0.111111,4
18,0.444444,4
18,0.111111,4
18,0.111111,4
18,0.111111,4
18,0.222222,4
18,0,4
18,0.111111,4
18,0,4
17,0.111111,4
17,0,4
17,0,4
17,0.111111,4
17,0,4
17,0.111111,4
17,0.111111,4
18,0,4
18,0,4
21,0,6
19,0.222222,6
18,0.111111,6
18,0.111111,6
18,0.555556,6
20,0.222222,5
20,0.111111,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0,5
20,0.111111,5
20,0.333333,5
20,0,5
20,0.111111,5
20,0.111111,5
21,0.111111,5
21,0.222222,5
21,0.111111,5
17,0.111111,4
18,0.333333,4
18,0.222222,4
16,0.111111,4
15,0.222222,4
15,0.333333,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
15,0.111111,4
15,0.111111,4
16,0.111111,4
16,0,4
16,0.111111,4
16,0,4
16,0.222222,4
16,0.555556,4
16,0,4
17,0.111111,4
17,0.222222,4
16,0.111111,4
16,0.111111,4
16,1,4
16,0.111111,4
16,0,4
16,0.111111,4
16,0,4
16,0.111111,4
17,0.111111,4
17,0.222222,4
18,0.333333,4
18,0.222222,4
18,2.555556,4
18,0.888889,4
18,0.444444,4
18,0,4
18,0,4
18,0,4
17,0.111111,4
17,0,4
17,0.333333,4
17,0.111111,4
17,0,4
17,0.222222,4
18,0,4
18,0.111111,4
20,0.111111,6
19,0.111111,6
18,0.333333,6
18,0.111111,6
18,1.333333,6
20,0.222222,5
20,0.222222,5
20,0.333333,5
20,0.111111,5
20,0.111111,5
20,0,5
20,0.444444,5
20,0.333333,5
20,0,5
20,0,5
21,0.222222,5
21,0.222222,5
21,0.111111,5
21,0.111111,5
17,0.111111,4
17,0.222222,4
17,0.111111,4
16,0,4
15,0,4
15,0.111111,4
15,0.222222,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0.222222,4
15,0.222222,4
16,0.111111,4
16,0,4
16,0.111111,4
16,0.111111,4
16,0,4
16,0,4
17,0.222222,4
17,0.222222,4
16,0,4
16,0.111111,4
16,1.222222,4
16,0,4
16,0.444444,4
16,0.111111,4
16,0,4
16,0,4
17,0.222222,4
17,0,4
18,0.333333,4
18,0.888889,4
18,3.888889,4
18,2.111111,4
18,0.888889,4
19,0.111111,4
18,0,4
18,0,4
17,0.111111,4
17,0.111111,4
17,0,4
17,0.111111,4
18,0,4
17,0,4
18,0.111111,4
18,0.111111,4
21,0.222222,6
20,0.222222,6
19,0.222222,6
19,0.777778,6
19,0.777778,6
19,0.777778,6
20,0.111111,5
20,0,5
20,0.444444,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.111111,5
21,0.111111,5
21,0.333333,5
21,0.111111,5
21,0,5
16,0.222222,4
17,0.222222,4
17,0.111111,4
16,0.111111,4
15,0.111111,4
15,0,4
15,0.111111,4
15,0,4
15,0,4
15,0.111111,4
15,0,4
15,0.111111,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
16,1.333333,4
16,1.333333,4
16,0.222222,4
16,0,4
17,0,4
16,0.111111,4
16,0,4
16,0.888889,4
16,0.222222,4
16,0.222222,4
16,0,4
16,0.111111,4
16,0,4
17,0.111111,4
18,0.111111,4
18,0.222222,4
18,0,4
18,2.444444,4
18,1.555556,4
18,0.333333,4
19,0,4
19,0.111111,4
18,0,4
17,0.111111,4
17,0,4
17,0.111111,4
17,0.111111,4
18,0,4
18,0.111111,4
18,0,4
19,0.111111,4
21,0.111111,6
20,0,6
19,0,6
19,0.666667,6
19,0.888889,6
20,0.888889,6
20,0.111111,5
20,0.222222,5
20,0.222222,5
20,0,5
20,0.111111,5
20,0.111111,5
20,0,5
20,0.222222,5
20,0.111111,5
20,0.111111,5
20,0.222222,5
21,0.222222,5
21,0,5
21,0.111111,5
16,0.111111,4
16,0.222222,4
16,0.111111,4
16,0,4
15,0,4
15,0,4
15,0.111111,4
15,0,4
15,0,4
15,0.111111,4
15,0.111111,4
15,0.111111,4
16,0.111111,4
16,0.111111,4
16,0.111111,4
16,1.333333,4
16,0.888889,4
16,0.111111,4
16,0.222222,4
